"id","site","job_url","job_url_direct","title","company","location","date_posted","job_type","salary_source","interval","min_amount","max_amount","currency","is_remote","job_level","job_function","listing_type","emails","description","company_industry","company_url","company_logo","company_url_direct","company_addresses","company_num_employees","company_revenue","company_description","skills","experience_range","company_rating","company_reviews_count","vacancy_count","work_from_home_type"
"li-4228359897","linkedin","https://www.linkedin.com/jobs/view/4228359897","","Duales Studium Bachelor Digital Engineering (m/w/d) im Bereich Software Development ab 1. September 2026","Cummins Europe","Nuremberg, Bavaria, Germany","","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/cummins-europe","","","","","","","","","","","",""
"li-4358387170","linkedin","https://www.linkedin.com/jobs/view/4358387170","","Last und Performance Engineer (all genders)","Expleo Group","Nuremberg, Bavaria, Germany","","","","","","","",False,"","","","","","","https://fr.linkedin.com/company/expleo-group","","","","","","","","","","","",""
"li-3961462780","linkedin","https://www.linkedin.com/jobs/view/3961462780","","Senior Software Engineer Drupal (all genders)","adesso SE","Nuremberg, Bavaria, Germany","","","","","","","",False,"","","","","","","https://de.linkedin.com/company/adesso-se","","","","","","","","","","","",""
"li-4366911616","linkedin","https://www.linkedin.com/jobs/view/4366911616","","Lead DevSecOps Engineer (m/w/d)","BWI GmbH","Nuremberg, Bavaria, Germany","","","","","","","",False,"","","","","","","https://de.linkedin.com/company/bwi-gmbh","","","","","","","","","","","",""
"li-4365966263","linkedin","https://www.linkedin.com/jobs/view/4365966263","","Solution Architect (f/m/d) Data Center - Omnivise Ecosystem Solutions","Siemens Energy","Erlangen, Bavaria, Germany","2026-01-27","","","","","","",False,"","","","","","","https://www.linkedin.com/company/siemens-energy","","","","","","","","","","","",""
"li-4193255619","linkedin","https://www.linkedin.com/jobs/view/4193255619","","Senior Manager SAP Banking (all genders)","adesso business consulting AG","Nuremberg, Bavaria, Germany","2026-01-26","","","","","","",False,"","","","","","","https://de.linkedin.com/company/adesso-business-consulting-ag","","","","","","","","","","","",""
"li-4281511140","linkedin","https://www.linkedin.com/jobs/view/4281511140","","Software Engineer Kotlin (all genders)","adesso SE","Nuremberg, Bavaria, Germany","2026-01-26","","","","","","",False,"","","","","","","https://de.linkedin.com/company/adesso-se","","","","","","","","","","","",""
"li-4193259114","linkedin","https://www.linkedin.com/jobs/view/4193259114","","Teamleitung SAP Public (all genders)","adesso business consulting AG","Nuremberg, Bavaria, Germany","2026-01-25","","","","","","",False,"","","","","","","https://de.linkedin.com/company/adesso-business-consulting-ag","","","","","","","","","","","",""
"li-4351967888","linkedin","https://www.linkedin.com/jobs/view/4351967888","","Software Architect (all genders welcome)","COSMO CONSULT","Neumarkt in der Oberpfalz, Bavaria, Germany","2026-01-20","","","","","","",False,"","","","","","","https://de.linkedin.com/company/cosmo-consult-gmbh","","","","","","","","","","","",""
"li-4352080536","linkedin","https://www.linkedin.com/jobs/view/4352080536","","Software Architect (all genders welcome)","COSMO CONSULT","Nuremberg, Bavaria, Germany","2026-01-20","","","","","","",False,"","","","","","","https://de.linkedin.com/company/cosmo-consult-gmbh","","","","","","","","","","","",""
"li-4351020870","linkedin","https://www.linkedin.com/jobs/view/4351020870","","Software Architect (Integration) (all genders welcome)","COSMO CONSULT","Nuremberg, Bavaria, Germany","2026-01-20","","","","","","",False,"","","","","","","https://de.linkedin.com/company/cosmo-consult-gmbh","","","","","","","","","","","",""
"li-4331192222","linkedin","https://www.linkedin.com/jobs/view/4331192222","","Semicon Software Architect (m/f/w)","Sioux Technologies","Erlangen, Bavaria, Germany","2026-01-19","","","","","","",False,"","","","","","","https://nl.linkedin.com/company/sioux","","","","","","","","","","","",""
"li-4353715851","linkedin","https://www.linkedin.com/jobs/view/4353715851","","Senior Software Engineer (m/w/d) - Embedded Systems","e.telligent GmbH","Regensburg, Bavaria, Germany","2026-01-19","","","","","","",False,"","","","","","","https://de.linkedin.com/company/etelligent","","","","","","","","","","","",""
"li-4275953526","linkedin","https://www.linkedin.com/jobs/view/4275953526","","Software Architect / Lead Engineer - Smarte Maschinen- und Produktionssoftware (all genders)","adesso SE","Nuremberg, Bavaria, Germany","2026-01-19","","","","","","",False,"","","","","","","https://de.linkedin.com/company/adesso-se","","","","","","","","","","","",""
"li-3856629714","linkedin","https://www.linkedin.com/jobs/view/3856629714","","Consultant Software - Architektur | UML, SysML, Enterprise Architect, Software - Engineering (mwd)","Vesterling AG","Nuremberg, Bavaria, Germany","2026-01-17","","","","","","",False,"","","","","","","https://de.linkedin.com/company/vesterling","","","","","","","","","","","",""
"li-4098296271","linkedin","https://www.linkedin.com/jobs/view/4098296271","","Software-Architektur Consultant | UML, SysML, Enterprise Architect, Magic Draw (mwd)","Vesterling AG","Nuremberg, Bavaria, Germany","2026-01-17","","","","","","",False,"","","","","","","https://de.linkedin.com/company/vesterling","","","","","","","","","","","",""
"li-4322642493","linkedin","https://www.linkedin.com/jobs/view/4322642493","","Technical Product Owner – Custom HR Modules (f/m/d)","Siemens Energy","Erlangen, Bavaria, Germany","2026-01-17","","","","","","",False,"","","","","","","https://www.linkedin.com/company/siemens-energy","","","","","","","","","","","",""
"li-4363552723","linkedin","https://www.linkedin.com/jobs/view/4363552723","","Cloud Solutions Architect - Alliances","Canonical","Nuremberg, Bavaria, Germany","2026-01-16","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/canonical","","","","","","","","","","","",""
"li-4166340342","linkedin","https://www.linkedin.com/jobs/view/4166340342","","Software Engineer Azure AI (all genders)","adesso SE","Nuremberg, Bavaria, Germany","2026-01-16","","","","","","",False,"","","","","","","https://de.linkedin.com/company/adesso-se","","","","","","","","","","","",""
"li-4353118201","linkedin","https://www.linkedin.com/jobs/view/4353118201","","(Senior) Softwareentwickler (m/w/d)","ADG Apotheken-Dienstleistungsgesellschaft mbH","Fürth, Bavaria, Germany","2026-01-15","","","","","","",False,"","","","","","","https://de.linkedin.com/company/adg-apotheken-software","","","","","","","","","","","",""
"li-4078613594","linkedin","https://www.linkedin.com/jobs/view/4078613594","","Senior Software Engineer .NET (all genders)","adesso SE","Nuremberg, Bavaria, Germany","2026-01-15","","","","","","",False,"","","","","","","https://de.linkedin.com/company/adesso-se","","","","","","","","","","","",""
"li-4328779397","linkedin","https://www.linkedin.com/jobs/view/4328779397","","Software Architect Conversational AI (all genders)","adesso SE","Nuremberg, Bavaria, Germany","2026-01-14","","","","","","",False,"","","","","","","https://de.linkedin.com/company/adesso-se","","","","","","","","","","","",""
"li-4352745124","linkedin","https://www.linkedin.com/jobs/view/4352745124","","Software Engineer - Senior (m/w/d)","nerdware GmbH","Nuremberg, Bavaria, Germany","2026-01-13","","","","","","",False,"","","","","","","https://de.linkedin.com/company/nerdware-dev","","","","","","","","","","","",""
"li-3961464661","linkedin","https://www.linkedin.com/jobs/view/3961464661","","Software Engineer - Azure/ AWS/ Google Cloud IoT (all genders)","adesso SE","Nuremberg, Bavaria, Germany","2026-01-13","","","","","","",False,"","","","","","","https://de.linkedin.com/company/adesso-se","","","","","","","","","","","",""
"li-4345349202","linkedin","https://www.linkedin.com/jobs/view/4345349202","","Software Architect MES / IIoT / Industrie 4.0 (all genders)","adesso SE","Nuremberg, Bavaria, Germany","2026-01-12","","","","","","",False,"","","","","","","https://de.linkedin.com/company/adesso-se","","","","","","","","","","","",""
"li-4352540447","linkedin","https://www.linkedin.com/jobs/view/4352540447","","Software Architekt:in (m/w/d)","QualityMinds GmbH","Nuremberg, Bavaria, Germany","2026-01-11","","","","","","",False,"","","","","","","https://de.linkedin.com/company/qualityminds-gmbh","","","","","","","","","","","",""
"li-4324689489","linkedin","https://www.linkedin.com/jobs/view/4324689489","","Senior Software Developer (m/f/d)","Dematic","Nuremberg, Bavaria, Germany","2026-01-10","","","","","","",False,"","","","","","","https://www.linkedin.com/company/dematic","","","","","","","","","","","",""
"li-4331523627","linkedin","https://www.linkedin.com/jobs/view/4331523627","","Solutions Architect (m/f/d)","Siemens","Nuremberg, Bavaria, Germany","2026-01-09","","","","","","",False,"","","","","","","https://de.linkedin.com/company/siemens","","","","","","","","","","","",""
"li-4344768509","linkedin","https://www.linkedin.com/jobs/view/4344768509","","Senior Engineer SAP EWM (all genders)","adesso business consulting AG","Nuremberg, Bavaria, Germany","2026-01-09","","","","","","",False,"","","","","","","https://de.linkedin.com/company/adesso-business-consulting-ag","","","","","","","","","","","",""
"li-4331554632","linkedin","https://www.linkedin.com/jobs/view/4331554632","","Software Engineer Elasticsearch (all genders)","adesso SE","Nuremberg, Bavaria, Germany","2026-01-09","","","","","","",False,"","","","","","","https://de.linkedin.com/company/adesso-se","","","","","","","","","","","",""
"li-4331996494","linkedin","https://www.linkedin.com/jobs/view/4331996494","","Software Engineer Azure IoT (all genders)","adesso SE","Nuremberg, Bavaria, Germany","2026-01-09","","","","","","",False,"","","","","","","https://de.linkedin.com/company/adesso-se","","","","","","","","","","","",""
"li-4339128432","linkedin","https://www.linkedin.com/jobs/view/4339128432","","Mainframe Modernization Solutions Architect","Rocket Software","Bavaria, Germany","2026-01-08","","","","","","",False,"","","","","","","https://www.linkedin.com/company/rocket-software","","","","","","","","","","","",""
"li-4075277636","linkedin","https://www.linkedin.com/jobs/view/4075277636","","Software Architect / Lead Engineer - Smarte Maschinen- und Produktionssoftware (all genders)","adesso SE","Nuremberg, Bavaria, Germany","2026-01-08","","","","","","",False,"","","","","","","https://de.linkedin.com/company/adesso-se","","","","","","","","","","","",""
"li-4346839356","linkedin","https://www.linkedin.com/jobs/view/4346839356","","Senior Software Engineer (Backend)","Canonical","Nuremberg, Bavaria, Germany","2026-01-02","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/canonical","","","","","","","","","","","",""
"li-4350971025","linkedin","https://www.linkedin.com/jobs/view/4350971025","","Software Architect (Integration) (all genders welcome)","COSMO CONSULT","Neumarkt in der Oberpfalz, Bavaria, Germany","2026-01-01","","","","","","",False,"","","","","","","https://de.linkedin.com/company/cosmo-consult-gmbh","","","","","","","","","","","",""
"li-4346689680","linkedin","https://www.linkedin.com/jobs/view/4346689680","","Software Engineer - OpenStack","Canonical","Nuremberg, Bavaria, Germany","2026-01-01","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/canonical","","","","","","","","","","","",""
"li-4329700419","linkedin","https://www.linkedin.com/jobs/view/4329700419","","Senior Software Development Engineer( (m/f/d, C++, hardware prototyping)","Siemens Digital Industries Software","Bavaria, Germany","2025-12-29","","","","","","",False,"","","","","","","https://www.linkedin.com/company/siemenssoftware","","","","","","","","","","","",""
"li-4328747619","linkedin","https://www.linkedin.com/jobs/view/4328747619","","Software-Architect (m/w/d)","adorsys","Nuremberg, Bavaria, Germany","2025-12-23","","","","","","",False,"","","","","","","https://de.linkedin.com/company/adorsys","","","","","","","","","","","",""
"li-4342838769","linkedin","https://www.linkedin.com/jobs/view/4342838769","","ASIC Architect (m/f/diverse) - REF4811L","AUMOVIO","Regensburg, Bavaria, Germany","2025-12-18","","","","","","",False,"","","","","","","https://de.linkedin.com/company/aumovio","","","","","","","","","","","",""
"li-4326724391","linkedin","https://www.linkedin.com/jobs/view/4326724391","","PL / SQL Software Engineer / Banking (all genders)","msg for banking ag","Nuremberg, Bavaria, Germany","2025-12-11","","","","","","",False,"","","","","","","https://de.linkedin.com/company/msgforbanking","","","","","","","","","","","",""
"li-4342464206","linkedin","https://www.linkedin.com/jobs/view/4342464206","","Information Systems - Open Source Technical Architect","Canonical","Nuremberg, Bavaria, Germany","2025-12-06","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/canonical","","","","","","","","","","","",""
"li-4348551396","linkedin","https://www.linkedin.com/jobs/view/4348551396","","Senior Software Engineer (Infrastructure) - HyperDX","ClickHouse","Bavaria, Germany","2025-12-04","","","","","","",False,"","","","","","","https://www.linkedin.com/company/clickhouseinc","","","","","","","","","","","",""
"li-4317808873","linkedin","https://www.linkedin.com/jobs/view/4317808873","","Wissenschaftliche*r Mitarbeiter*in (all genders) - Quantum Software Engineer","Fraunhofer IIS","Nuremberg, Bavaria, Germany","2025-12-02","","","","","","",False,"","","","","","","https://de.linkedin.com/company/fraunhofer-iis","","","","","","","","","","","",""
"li-4318777153","linkedin","https://www.linkedin.com/jobs/view/4318777153","","Senior Softwarearchitekt (m/w/d)","Körber","Nuremberg, Bavaria, Germany","2025-10-23","","","","","","",False,"","","","","","","https://de.linkedin.com/company/k%C3%B6rber","","","","","","","","","","","",""
"li-4265334227","linkedin","https://www.linkedin.com/jobs/view/4265334227","","Softwarearchitekt C# (m/w/d)","Bertrandt Group","Heroldsberg, Bavaria, Germany","2025-10-13","","","","","","",False,"","","","","","","https://de.linkedin.com/company/bertrandt-ag","","","","","","","","","","","",""
"li-4307226373","linkedin","https://www.linkedin.com/jobs/view/4307226373","","Senior Softwareentwickler (all genders)","Silbury Deutschland GmbH","Nuremberg, Bavaria, Germany","2025-10-02","","","","","","",False,"","","","","","","https://de.linkedin.com/company/silbury-it-solutions-deutschland-gmbh","","","","","","","","","","","",""
"li-4356206236","linkedin","https://www.linkedin.com/jobs/view/4356206236","","Software Architect","PALTRON","Erlangen, Bavaria, Germany","","","","","","","",False,"","","","","","","https://de.linkedin.com/company/paltron","","","","","","","","","","","",""
